Brain,Glioblastoma,Avastin,Problems with Urine,At night,0,0,0
Brain,Glioblastoma,Avastin,Problems with Urine,Blood,0,0,0
Brain,Glioblastoma,Avastin,Problems with Urine,Dark coloured,0,0,0
Brain,Glioblastoma,Avastin,Problems with Urine,Decreased volume,0,0,0
Brain,Glioblastoma,Avastin,Problems with Urine,Frothy,1,0,0
Brain,Glioblastoma,Avastin,Problems with Urine,Pain,0,0,0
Brain,Glioblastoma,Avastin,Redness,Anus,0,0,0
Brain,Glioblastoma,Avastin,Redness,General,0,0,0
Brain,Glioblastoma,Avastin,Redness,Mouth,0,0,0
Brain,Glioblastoma,Avastin,Redness,One Arm/Leg,0,0,0
Brain,Glioblastoma,Avastin,Sores,Mouth,1,0,0
Brain,Glioblastoma,Avastin,Sores,"Mouth, Redness",0,0,0
Brain,Glioblastoma,Avastin,Sores,"Mouth, Swelling",0,0,0
Brain,Glioblastoma,Avastin,Sores,"Mouth, Ulcers",0,0,0
Brain,Glioblastoma,Avastin,Swelling,Abdomen,1,0,0
Brain,Glioblastoma,Avastin,Swelling,Ankles,0,0,0
Brain,Glioblastoma,Avastin,Swelling,Anus,0,0,0
Brain,Glioblastoma,Avastin,Swelling,Eyes,0,0,0
Brain,Glioblastoma,Avastin,Swelling,Face,1,0,0
Brain,Glioblastoma,Avastin,Swelling,Feet,1,0,0
Brain,Glioblastoma,Avastin,Swelling,"Feet, leaves indentation when pressed",0,0,0
Brain,Glioblastoma,Avastin,Swelling,General,0,0,0
Brain,Glioblastoma,Avastin,Swelling,Hands,1,0,0
Brain,Glioblastoma,Avastin,Swelling,"Hands, leaves indentation when pressed",0,0,0
Brain,Glioblastoma,Avastin,Swelling,Mouth,1,0,0
Brain,Glioblastoma,Avastin,Swelling,"Mouth, Severe",0,0,0
Brain,Glioblastoma,Avastin,Swelling,One Arm/Leg,0,0,0
Brain,Glioblastoma,Avastin,Ulcers,Mouth,0,0,0
Brain,Glioblastoma,Avastin,Unwell,Chills,0,0,0
Brain,Glioblastoma,Avastin,Unwell,Confusion,0,0,0
Brain,Glioblastoma,Avastin,Unwell,Decreased alertness,1,0,0
Brain,Glioblastoma,Avastin,Unwell,Dehydration,0,0,0
Brain,Glioblastoma,Avastin,Unwell,Dizziness,1,0,0
Brain,Glioblastoma,Avastin,Unwell,"Dizziness, Severe",0,0,0
Brain,Glioblastoma,Avastin,Unwell,Dry mouth,0,0,0
Brain,Glioblastoma,Avastin,Unwell,Fatigue,0,0,0
Brain,Glioblastoma,Avastin,Unwell,Hair loss,1,0,0
Brain,Glioblastoma,Avastin,Unwell,Headache,1,0,0
Brain,Glioblastoma,Avastin,Unwell,"Headache, Severe",0,0,0
Brain,Glioblastoma,Avastin,Unwell,Poor appetite,1,0,0
Brain,Glioblastoma,Avastin,Unwell,Thirst,0,0,0
Brain,Glioblastoma,Avastin,Unwell,Tiredness,0,0,0
Brain,Glioblastoma,Avastin,Vision Problems,Blurry,0,0,0
Brain,Glioblastoma,Avastin,Weakness,General,1,0,0
Brain,Glioblastoma,Avastin,Weight Change,"Gain, Sudden",0,0,0
Brain,Glioblastoma,Avastin,Weight Change,Loss,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Abnormalities,Hair loss,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Abnormalities,Nail,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Abnormalities,Taste,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Abnormalities,Wounds will not heal,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Aches and Pain,Abdomen,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Aches and Pain,Ear,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Aches and Pain,Head,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Aches and Pain,"Head, Severe",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Aches and Pain,Joint,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Aches and Pain,Mouth,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Aches and Pain,Muscle,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Aches and Pain,Sinus,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Aches and Pain,Urination,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Bleeding,Prolonged,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Bleeding,Unusual,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Breathing Problems,Shortness of breath,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Bruising,Easily,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Cough,With mucus,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Cough,Without mucus,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Difficulty,Breathing in,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Difficulty,Sleeping,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Fever,37 degrees Celsius,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Fever,37.5 degrees Celsius,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Fever,38 degrees Celsius or higher,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Gastrointestinal Problems,Abdominal pain,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Gastrointestinal Problems,Abnormal tasting,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Gastrointestinal Problems,Diarrhoea,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Gastrointestinal Problems,Mouth sores,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Gastrointestinal Problems,"Mouth sores, Redness",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Gastrointestinal Problems,"Mouth sores, Swelling",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Gastrointestinal Problems,"Mouth sores, Ulcers",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Gastrointestinal Problems,Poor appetite,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Gastrointestinal Problems,Vomiting,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Infection,General,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Infection,Upper Respiratory,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Irritation,Mouth,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Itching,Skin,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Nausea,Interferes with eating,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Nausea,Mild,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Nausea,Unrelieved with medication,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Numbness,Feet,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Numbness,Hands,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Problems with Skin,Dry,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Problems with Skin,Itching,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Problems with Skin,Rash,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Problems with Skin,Red Blotches,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Problems with Stool,Diarrhoea,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Problems with Urine,Pain,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Redness,Mouth,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Redness,"Temporary, Face",1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Redness,"Temporary, Neck",1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Sores,Mouth,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Sores,"Mouth, Redness",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Sores,"Mouth, Swelling",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Sores,"Mouth, Ulcers",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Sores,"Throat, Severe",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Flu,"Sore throat, Severe",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Swelling,General,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Swelling,Mouth,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Tingling,Feet,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Tingling,Hands,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Ulcers,Mouth,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Unwell,Chills,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Unwell,Dizziness,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Unwell,"Dizziness, Severe",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Unwell,Fatigue,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Unwell,"Fatigue, Unable to carry-on self-care",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Unwell,Hair loss,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Unwell,Headache,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Unwell,"Headache, Severe",0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Unwell,Poor appetite,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Watery,Eyes,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Vision problem,Watery eyes,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Weakness,General,1,0,0
Breast,"Breast, HER2 Positive",Perjeta,Weakness,Muscle,0,0,0
Breast,"Breast, HER2 Positive",Perjeta,Weight Change,"Gain, Large",0,0,0
Breast,"Breast, Metastatic",Avastin,Abnormalities,Hair loss,1,0,0
Breast,"Breast, Metastatic",Avastin,Ache and Pain,Abdomen,1,0,0
Breast,"Breast, Metastatic",Avastin,Ache and Pain,"Abdomen, extend to back",0,0,0
Breast,"Breast, Metastatic",Avastin,Ache and Pain,Chest,0,0,0
Breast,"Breast, Metastatic",Avastin,Ache and Pain,General,1,0,0
Breast,"Breast, Metastatic",Avastin,Ache and Pain,Head,1,0,0
Breast,"Breast, Metastatic",Avastin,Ache and Pain,"Head, Severe",0,0,0
Breast,"Breast, Metastatic",Avastin,Ache and Pain,Mouth,0,0,0
Breast,"Breast, Metastatic",Avastin,Ache and Pain,Muscle,1,0,0
Breast,"Breast, Metastatic",Avastin,Ache and Pain,One Arm/Leg,0,0,0
Breast,"Breast, Metastatic",Avastin,Ache and Pain,Swallowing,0,0,0
Breast,"Breast, Metastatic",Avastin,Ache and Pain,Urination,0,0,0
Breast,"Breast, Metastatic",Avastin,Bleeding,"General, Severe",0,0,0
Breast,"Breast, Metastatic",Avastin,Bleeding,Nose,1,0,0
Breast,"Breast, Metastatic",Avastin,Bleeding,"Nose, Severe",0,0,0
Breast,"Breast, Metastatic",Avastin,Bleeding,Stools,0,0,0
Breast,"Breast, Metastatic",Avastin,Bleeding,Urine,0,0,0
Breast,"Breast, Metastatic",Avastin,Breathing Problems,Shortness of breath,1,0,0
Breast,"Breast, Metastatic",Avastin,Breathing Problems,"Shortness of breath, Severe",0,0,0
Breast,"Breast, Metastatic",Avastin,Bruising,Easily,0,0,0
Breast,"Breast, Metastatic",Avastin,Coughing,With mucus,0,0,0
Breast,"Breast, Metastatic",Avastin,Difficulty,Bowel movement,0,0,0
Breast,"Breast, Metastatic",Avastin,Difficulty,Breathing in,1,0,0
Breast,"Breast, Metastatic",Avastin,Difficulty,"Breathing in, Severe",0,0,0
Breast,"Breast, Metastatic",Avastin,Difficulty,Vision,0,0,0
Breast,"Breast, Metastatic",Avastin,Discharge,Anus,0,0,0
Breast,"Breast, Metastatic",Avastin,Fever,38 degrees Celsius or higher,0,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,Abdominal pain,0,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,Constipation,1,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,Constipation unrelieved by laxative use,0,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,Diarrhoea,1,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,Dry mouth,0,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,Mouth sores,1,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,"Mouth sores, Redness",0,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,"Mouth sores, Swelling",0,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,"Mouth sores, Ulcers",0,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,Pain on swallowing,0,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,Poor appetite,1,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,Thirst,0,0,0
Breast,"Breast, Metastatic",Avastin,Gastrointestinal Problems,Vomiting,1,0,0
Breast,"Breast, Metastatic",Avastin,Heart Problems,Irregular beating,0,0,0
Breast,"Breast, Metastatic",Avastin,Heart Problems,Rapid beating,0,0,0
Breast,"Breast, Metastatic",Avastin,Infection,General,0,0,0
Breast,"Breast, Metastatic",Avastin,Infection,Upper Respiratory,1,0,0
Breast,"Breast, Metastatic",Avastin,Irritation,Anus,0,0,0
Breast,"Breast, Metastatic",Avastin,Nausea,Interferes with eating,0,0,0
Breast,"Breast, Metastatic",Avastin,Nausea,Mild,1,0,0
Breast,"Breast, Metastatic",Avastin,Nausea,Unrelieved with medication,0,0,0
Breast,"Breast, Metastatic",Avastin,Phlegm,Foamy,0,0,0
Breast,"Breast, Metastatic",Avastin,Phlegm,Pink,0,0,0
Breast,"Breast, Metastatic",Avastin,Phlegm,White,0,0,0
Breast,"Breast, Metastatic",Avastin,Pounding,Chest,0,0,0
Breast,"Breast, Metastatic",Avastin,Pounding,Ears,0,0,0
Breast,"Breast, Metastatic",Avastin,Pounding,Neck,0,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Skin,Rash,0,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Stool,Anal discharge,0,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Stool,Black,0,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Stool,Blood,0,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Stool,Constipation,1,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Stool,Constipation unrelieved by laxative use,0,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Stool,Diarrhoea,1,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Stool,Pus,0,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Urine,At night,0,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Urine,Blood,0,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Urine,Dark coloured,0,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Urine,Decreased volume,0,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Urine,Frothy,1,0,0
Breast,"Breast, Metastatic",Avastin,Problems with Urine,Pain,0,0,0
Breast,"Breast, Metastatic",Avastin,Redness,Anus,0,0,0
Breast,"Breast, Metastatic",Avastin,Redness,General,0,0,0
Breast,"Breast, Metastatic",Avastin,Redness,Mouth,0,0,0
Breast,"Breast, Metastatic",Avastin,Redness,One Arm/Leg,0,0,0
Breast,"Breast, Metastatic",Avastin,Sores,Mouth,1,0,0
Breast,"Breast, Metastatic",Avastin,Sores,"Mouth, Redness",0,0,0
Breast,"Breast, Metastatic",Avastin,Sores,"Mouth, Swelling",0,0,0
Breast,"Breast, Metastatic",Avastin,Sores,"Mouth, Ulcers",0,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,Abdomen,1,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,Ankles,0,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,Anus,0,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,Eyes,0,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,Face,1,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,Feet,1,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,"Feet, leaves indentation when pressed",0,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,General,0,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,Hands,1,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,"Hands, leaves indentation when pressed",0,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,Mouth,1,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,"Mouth, Severe",0,0,0
Breast,"Breast, Metastatic",Avastin,Swelling,One Arm/Leg,0,0,0
Breast,"Breast, Metastatic",Avastin,Ulcers,Mouth,0,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Chills,0,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Confusion,0,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Decreased alertness,1,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Dehydration,0,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Dizziness,1,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,"Dizziness, Severe",0,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Dry mouth,0,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Fatigue,0,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Hair loss,1,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Headache,1,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,"Headache, Severe",0,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Poor appetite,1,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Thirst,0,0,0
Breast,"Breast, Metastatic",Avastin,Unwell,Tiredness,0,0,0
Breast,"Breast, Metastatic",Avastin,Vision Problems,Blurry,0,0,0
Breast,"Breast, Metastatic",Avastin,Weakness,General,1,0,0
Breast,"Breast, Metastatic",Avastin,Weight Change,"Gain, Sudden",0,0,0
Breast,"Breast, Metastatic",Avastin,Weight Change,Loss,0,0,0
Breast,"Breast, Metastatic",Herceptin,Aches and Pain,Abdomen,1,0,0
Breast,"Breast, Metastatic",Herceptin,Aches and Pain,Back,1,0,0
Breast,"Breast, Metastatic",Herceptin,Aches and Pain,Chest,0,0,0
Breast,"Breast, Metastatic",Herceptin,Aches and Pain,General,1,0,0
Breast,"Breast, Metastatic",Herceptin,Aches and Pain,"General, unrelieved by medication",0,0,0
Breast,"Breast, Metastatic",Herceptin,Aches and Pain,Head,1,0,0
Breast,"Breast, Metastatic",Herceptin,Aches and Pain,Swallowing,0,0,0
Breast,"Breast, Metastatic",Herceptin,Aches and Pain,Urination,0,0,0
Breast,"Breast, Metastatic",Herceptin,Breathing Problems,After exercise,1,0,0
Breast,"Breast, Metastatic",Herceptin,Breathing Problems,Closing up of throat,0,0,0
Breast,"Breast, Metastatic",Herceptin,Breathing Problems,Shortness of breath,0,0,0
Breast,"Breast, Metastatic",Herceptin,Breathing Problems,Wheezing (breathing out),0,0,0
Breast,"Breast, Metastatic",Herceptin,Cough,General,1,0,0
Breast,"Breast, Metastatic",Herceptin,Cough,With mucus,0,0,0
Breast,"Breast, Metastatic",Herceptin,Difficulty,"Breathing in, at random times",0,0,0
Breast,"Breast, Metastatic",Herceptin,Difficulty,"Breathing, after exercise",1,0,0
Breast,"Breast, Metastatic",Herceptin,Difficulty,Sleeping,1,0,0
Breast,"Breast, Metastatic",Herceptin,Fever,37 degrees Celsius,1,0,0
Breast,"Breast, Metastatic",Herceptin,Flu,Runny nose,1,0,0
Breast,"Breast, Metastatic",Herceptin,Flu,Sore throat,1,0,0
Breast,"Breast, Metastatic",Herceptin,Flu,Stuffy nose,1,0,0
Breast,"Breast, Metastatic",Herceptin,Gastrointestinal Problems,Pain on swallowing,0,0,0
Breast,"Breast, Metastatic",Herceptin,Gastrointestinal Problems,Vomiting,1,0,0
Breast,"Breast, Metastatic",Herceptin,Infection,General,1,0,0
Breast,"Breast, Metastatic",Herceptin,Infection,"General, Severe",0,0,0
Breast,"Breast, Metastatic",Herceptin,Nausea,Interferes with eating,0,0,0
Breast,"Breast, Metastatic",Herceptin,Nausea,Mild,1,0,0
Breast,"Breast, Metastatic",Herceptin,Nausea,Unrelieved with medication,0,0,0
Breast,"Breast, Metastatic",Herceptin,Problems with Skin,Pale Red Bumps,0,0,0
Breast,"Breast, Metastatic",Herceptin,Problems with Skin,Rash,1,0,0
Breast,"Breast, Metastatic",Herceptin,Problems with Skin,Swollen Bumps,0,0,0
Breast,"Breast, Metastatic",Herceptin,Problems with Stool,Diarrhoea,1,0,0
Breast,"Breast, Metastatic",Herceptin,Problems with Urine,Pain,0,0,0
Breast,"Breast, Metastatic",Herceptin,Redness,General,0,0,0
Breast,"Breast, Metastatic",Herceptin,Sneezing,General,1,0,0
Breast,"Breast, Metastatic",Herceptin,Sores,Throat,1,0,0
Breast,"Breast, Metastatic",Herceptin,Swelling,Ankles,1,0,0
Breast,"Breast, Metastatic",Herceptin,Swelling,"Ankles, leaves indentation when pressed",0,0,0
Breast,"Breast, Metastatic",Herceptin,Swelling,Facial Features,0,0,0
Breast,"Breast, Metastatic",Herceptin,Swelling,Feet,1,0,0
Breast,"Breast, Metastatic",Herceptin,Swelling,"Feet, leaves indentation when pressed",0,0,0
Breast,"Breast, Metastatic",Herceptin,Swelling,General,1,0,0
Breast,"Breast, Metastatic",Herceptin,Swelling,Hands,1,0,0
Breast,"Breast, Metastatic",Herceptin,Unwell,Chills,1,0,0
Breast,"Breast, Metastatic",Herceptin,Unwell,Dizziness,1,0,0
Breast,"Breast, Metastatic",Herceptin,Unwell,Fatigue,1,0,0
Breast,"Breast, Metastatic",Herceptin,Unwell,Headache,1,0,0
Breast,"Breast, Metastatic",Herceptin,Weakness,General,1,0,0
Breast,"Breast, Metastatic",Herceptin,Weight Change,"Gain, Sudden",0,0,0
Breast,"Breast, Metastatic",Herceptin,Problems with Stool,Diarrhoea,1,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Abdomen,1,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Back,1,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Bone,1,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Chest,1,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Head,1,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Jaundice (White on Eyes),1,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Joint,1,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Mouth,0,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Muscle,1,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,One Arm/Leg,0,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Urination,1,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Skin on palm,1,0,0
Breast,"Breast, Metastatic",Xeloda,Aches and Pain,Skin on soles,1,0,0
Breast,"Breast, Metastatic",Xeloda,Bleeding,Gum,1,0,0
Breast,"Breast, Metastatic",Xeloda,Bleeding,Nose,1,0,0
Breast,"Breast, Metastatic",Xeloda,Bleeding,Prolonged,0,0,0
Breast,"Breast, Metastatic",Xeloda,Bleeding,Stools,1,0,0
Breast,"Breast, Metastatic",Xeloda,Bleeding,"Superficial, as pinpoint spots",1,0,0
Breast,"Breast, Metastatic",Xeloda,Bleeding,Unusual,0,0,0
Breast,"Breast, Metastatic",Xeloda,Bleeding,Urine,1,0,0
Breast,"Breast, Metastatic",Xeloda,Breathing Problems,Shortness of breath,1,0,0
Breast,"Breast, Metastatic",Xeloda,Bruising,Easily,0,0,0
Breast,"Breast, Metastatic",Xeloda,Cold,Feet,1,0,0
Breast,"Breast, Metastatic",Xeloda,Cold,General,0,0,0
Breast,"Breast, Metastatic",Xeloda,Cold,Hands,1,0,0
Breast,"Breast, Metastatic",Xeloda,Cough,General,1,0,0
Breast,"Breast, Metastatic",Xeloda,Difficulty,Breathing in,1,0,0
Breast,"Breast, Metastatic",Xeloda,Difficulty,Swallowing,1,0,0
Breast,"Breast, Metastatic",Xeloda,Fever,37 degrees Celsius,1,0,0
Breast,"Breast, Metastatic",Xeloda,Fever,38 degrees Celsius or higher,0,0,0
Breast,"Breast, Metastatic",Xeloda,Flu,Stuffy Nose,1,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,Abdominal pain,1,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,Bleeding gums,1,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,Burping,1,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,Diarrhoea,1,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,Early fullness,1,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,Mouth sores,1,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,"Mouth sores, Redness",0,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,"Mouth sores, Swelling",0,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,"Mouth sores, Ulcers",0,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,Poor appetite,1,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,Acid-reflux,1,0,0
Breast,"Breast, Metastatic",Xeloda,Gastrointestinal Problems,Vomiting,1,0,0
Breast,"Breast, Metastatic",Xeloda,Heart Problems,Irregular beating,1,0,0
Breast,"Breast, Metastatic",Xeloda,Infection,General,0,0,0
Breast,"Breast, Metastatic",Xeloda,Infection,Repeated,0,0,0
Breast,"Breast, Metastatic",Xeloda,Infection,Sinus,0,0,0
Breast,"Breast, Metastatic",Xeloda,Infection,Skin,1,0,0
Breast,"Breast, Metastatic",Xeloda,Irritation,Eyes,1,0,0
Breast,"Breast, Metastatic",Xeloda,Itching,Skin,1,0,0
Breast,"Breast, Metastatic",Xeloda,Nausea,Interferes with eating,0,0,0
Breast,"Breast, Metastatic",Xeloda,Nausea,Mild,1,0,0
Breast,"Breast, Metastatic",Xeloda,Nausea,Unrelieved with medication,0,0,0
Breast,"Breast, Metastatic",Xeloda,Numbness,Feet,1,0,0
Breast,"Breast, Metastatic",Xeloda,Numbness,Hands,1,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,"Burning, Palms",0,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,"Burning, Soles",0,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,Infection,1,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,Itching,1,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,"Pain, Palms",1,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,"Pain, Soles",1,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,Pale,1,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,"Peeling, Palms",1,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,"Peeling, Soles",1,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,Rash,1,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,"Tingling, Palms",0,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,"Tingling, Soles",0,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Skin,Yellowish,0,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Stool,Black,0,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Stool,Blood,0,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Stool,Clay coloured,1,0,0
Breast,"Breast, Metastatic",Xeloda,Problems with Stool,Constipation,0,0,0
